Unnamed: 0,image_name,speaker,japanese_text,romaji,translation,translation_notes,ocr_confidence,translation_confidence,sentence_count,joined_japanese_text,text_length
123,chanp_20250110_214958.png,chanp,"['エースのやつ、空にいちゃんに あこがれちゃってさぁ', '一人旅ってなんかかっこいいよな']","['Ēsu no yatsu, sora ni ichan ni akogarechatte saa', 'Hitoritabi tte nanka kakkoii yo na']","['That Ace, he really admires being in the sky', ""Solo traveling is pretty cool, isn't it?""]","The text appears to be dialogue about someone named Ace who admires flying/being in the sky, followed by a comment about solo traveling being cool. The casual form and particles like さぁ and よな indicate informal speech.",1,0.9,2,エースのやつ、空にいちゃんにあこがれちゃってさぁ一人旅ってなんかかっこいいよな,39
128,chanp_20250111_163701.png,chanp,"['山菜採りは奥が深いぜ～', 'オイラが今までにどれだけの山菜を採ってきたかわかるか？']","['Sansai tori wa oku ga fukai ze~', 'Oira ga ima made ni dore dake no sansai wo totte kita ka wakaru ka?']","['Foraging for mountain vegetables is quite profound~', ""Do you know how many mountain vegetables I've gathered until now?""]","The speaker uses casual/rough speech patterns with 'ぜ' (ze) and 'オイラ' (oira), which is a folksy/rural way of saying 'I'. The topic is about gathering wild edible plants (sansai) from mountains.",1,1,2,山菜採りは奥が深いぜ～オイラが今までにどれだけの山菜を採ってきたかわかるか？,38
143,chanp_20250111_191449.png,chanp,"['はなのやつ大人ぶってさ、', '顔を真っ赤にしながら、', '辛いカレーの味見してるんだぜ']","['Hana no yatsu otona butte sa,', 'Kao wo makka ni shinagara,', 'Karai karē no ajimi shiterun daze']","['That guy is trying to act all grown up,', 'While their face turns bright red,', ""They're tasting some spicy curry""]","This appears to be dialogue from someone describing another person trying to act mature by eating spicy curry, despite clearly struggling with the spiciness. The tone is casual/colloquial as indicated by endings like さ (sa) and だぜ (daze).",1,1,3,はなのやつ大人ぶってさ、顔を真っ赤にしながら、辛いカレーの味見してるんだぜ,37
87,chanp_20250109_222244.png,chanp,"['な、シソはいいだろ～！！', '定番の天ぷらもいいけど、', '大葉みそもごはんが進むぜー']","['na, shiso wa ii daro~!!', 'teiban no tempura mo ii kedo,', 'ōba miso mo gohan ga susumu ze-']","['Hey, Shiso (perilla) is good, right!!', 'Regular tempura is good too, but,', 'Ooba (perilla) miso really makes the rice go down well!']","This text appears to be discussing Japanese food, specifically shiso/perilla leaves and different ways to eat them. 'Gohan ga susumu' is a Japanese expression meaning food is so good it makes you want to eat more rice.",1,1,3,な、シソはいいだろ～！！定番の天ぷらもいいけど、大葉みそもごはんが進むぜー,37
113,chanp_20250110_200219.png,chanp,"['どうだ、しんのすけ', '山菜の良さがわかってくると', 'どんどん楽しくなってくるだろ～']","['douda, Shinnosuke', 'sansai no yosa ga wakatte kuru to', 'dondon tanoshiku natte kuru daro~']","['How about it?', 'Once you understand the goodness of wild vegetables,', ""It becomes more and more fun, doesn't it~""]",This appears to be dialogue from what looks like a game or visual novel discussing the appreciation of wild/mountain vegetables (sansai). The speaker is using casual speech and expressing how enjoying wild vegetables becomes more fun over time as you learn to appreciate them.,1,1,3,どうだ、しんのすけ山菜の良さがわかってくるとどんどん楽しくなってくるだろ～,37
138,chanp_20250111_163738.png,chanp,"['しんのすけ！', '今日からオイラが使ってた『山菜採りの名人』を名乗っていいぜ！']","['Shin no suke!', ""Kyou kara oira ga tsukatteta 'Sansai-tori no meijin' wo nanotte ii ze!""]","['Shinnosuke!', ""From today on, you can call yourself the 'Wild Vegetable Picking Master' that I used to be!""]",The speaker uses 'オイラ' (oira) which is a casual/rough first-person pronoun. The term '山菜採り' (sansai-tori) specifically refers to gathering wild vegetables/plants that grow in mountains. The speaker is giving permission to pass on this title to someone else.,1,1,2,しんのすけ！今日からオイラが使ってた『山菜採りの名人』を名乗っていいぜ！,36
126,chanp_20250111_002141.png,chanp,"['このかぐわしい香り...', '高級感あふれるボディ....', 'な、まったけは最高だろ～！！']","['Kono kaguwashii kaori...', 'Koukyuukan afureru bodii....', 'Na, mattake wa saikou daro~!!']","['This fragrant aroma...', 'Such an elegant, luxurious body....', 'Well, matsutake mushrooms are the best!!']","The speaker is describing matsutake mushrooms, which are highly prized in Japanese cuisine. The text uses dramatic pauses (indicated by ellipses) to build up to revealing they're talking about matsutake mushrooms. まったけ (mattake) is another way to say まつたけ (matsutake).",1,1,3,このかぐわしい香り…高級感あふれるボディ…な、まったけは最高だろ～！！,35
146,chanp_20250111_221843.png,chanp,"['はなのやつ、', 'しんのすけに帰ってほしくなくて、', 'ずっとブンブンしてんだぜ...']","['Hana no yatsu,', 'Shin no suke ni kaette hoshikunakute,', 'Zutto bunbun shitendaze...']","['That flower,', ""It doesn't want (someone) to go home,"", 'So it keeps swaying back and forth...']","This appears to be a casual/colloquial observation about a flower swaying, possibly trying to keep someone from leaving. The speaker uses casual masculine speech pattern (～だぜ/daze).",1,0.9,3,はなのやつ、しんのすけに帰ってほしくなくて、ずっとブンブンしてんだぜ…,35
107,chanp_20250109_231430.png,chanp,"['山菜採りは奥が深いぜ～', 'お前、この村で何種類の山菜が採れるか知ってるか？']","['Sansai-tori wa oku ga fukai ze~', 'Omae, kono mura de nanshu-rui no sansai ga toreru ka shitteru ka?']","['Wild vegetable gathering is quite profound~', 'Hey, do you know how many types of wild vegetables can be gathered in this village?']",山菜 (sansai) refers specifically to edible wild plants/vegetables that can be foraged in mountains or forests. The speaker is using casual/masculine speech patterns with ぜ (ze) and お前 (omae).,1,1,2,山菜採りは奥が深いぜ～お前、この村で何種類の山菜が採れるか知ってるか？,35
136,chanp_20250111_163732.png,chanp,"['た、確かに200個...採ってるな！', 'オイラが5年かけて成し得たことを...！']","['ta, tashika ni nihyaku ko... totteru na!', 'oira ga gonen kakete nashieta koto wo...!']","[""I-Indeed, you've collected 200 of them!"", 'What took me 5 years to achieve...!']",The speaker uses 'オイラ' (oira) which is a casual/rustic first-person pronoun. The trailing ellipses and exclamation marks suggest a mix of surprise and possibly frustration or amazement. The speaker appears to be comparing someone's quick achievement to their own 5-year effort.,1,1,2,た、確かに200個…採ってるな！オイラが5年かけて成し得たことを…！,34
90,chanp_20250109_222300.png,chanp,"['この先はオイラの秘密のエリア！', 'まだ通すわけには', 'いかないんだゼーット！']","['Kono saki wa oira no himitsu no eria!', 'Mada toosu wake ni wa', 'Ikanainda zeetto!']","['This area ahead is my secret area!', ""I can't let you pass through yet"", 'No way-eet!']","The speaker uses 'オイラ' (oira) which is a casual/childish way of saying 'I/me'. The 'ゼーット' (zeetto) at the end is a playful emphasis marker, similar to adding '-eet' as a cute/playful ending.",1,1,3,この先はオイラの秘密のエリア！まだ通すわけにはいかないんだゼーット！,34
102,chanp_20250109_225403.png,chanp,"['いいか、どんな山菜でもいい', '6種類採ってくるんだ！', '楽しみにしてるぜ！']","['Ii ka, donna sansai demo ii', '6 shurui totte kurunda!', 'Tanoshimi ni shiteru ze!']","['Listen, any kind of mountain vegetables will do', 'Bring back 6 different types!', ""I'm looking forward to it!""]",This appears to be game dialogue giving instructions about collecting mountain vegetables/wild plants (山菜/sansai). The speaker uses casual/masculine language ending with ぜ (ze),1,1,3,いいか、どんな山菜でもいい6種類採ってくるんだ！楽しみにしてるぜ！,33
116,chanp_20250110_200226.png,chanp,['そして、太くてカサが厚いキノコの王様と言えばやっぱりまつたけだな！'],"['Soshite, futokute kasa ga atsui kinoko no ōsama to ieba yappari matsutake da na!']","[""And when it comes to the king of mushrooms with a thick stem and dense cap, it's definitely matsutake!""]","Matsutake is a highly prized Japanese mushroom known for its distinctive aroma and thick, meaty texture. The speaker is emphasizing that matsutake is considered the supreme mushroom, using casual/conversational language marked by だな (da na) at the end.",1,1,1,そして、太くてカサが厚いキノコの王様と言えばやっぱりまつたけだな！,33
99,chanp_20250109_225354.png,chanp,"['山菜採りは奥が深いぜ～', 'ただやみくもに採りゃいいってわけじゃないんだ']","['Sansai tori wa oku ga fukai ze~', 'Tada yamikumo ni torya ii tte wake janain da']","['Mountain vegetable foraging is really deep/complex~', ""You can't just carelessly pick them however you want""]","This appears to be dialogue about mountain vegetable/wild edible foraging (sansai), emphasizing that it requires knowledge and care rather than random picking. The '~' elongation and 'ze' particle give it a casual, masculine speaking style.",1,1,2,山菜採りは奥が深いぜ～ただやみくもに採りゃいいってわけじゃないんだ,33
93,chanp_20250109_223304.png,chanp,"['オイラの名は『チャンプ』', '山菜採りのチャンピオンとは オイラのことだ！']","[""Oira no na wa 'Chanpu'"", 'Sansai-tori no chanpion to wa oira no koto da!']","[""My name is 'Champ'"", ""When it comes to wild vegetable picking champions, that's me!""]","The character uses 'オイラ' (oira) which is a masculine and somewhat rustic first-person pronoun, giving a rural or casual feeling to the speech. The character appears to be introducing themselves as a champion wild vegetable/mountain vegetable forager.",1,1,2,オイラの名は『チャンプ』山菜採りのチャンピオンとはオイラのことだ！,33
